01.07.2024,neutru,1002600029473,GEMENI S.A.,Jurnal.md,Astăzi în capitală au fost instalate corturi anticaniculă; Zonele unde au fost amplasate,https://www.jurnal.md/ro/news/fde940e0a786c9e8/astazi-in-capitala-au-fost-instalate-corturi-anticanicula-zonele-unde-au-fost-amplasate.html
26.06.2024,neutru,1002600029473,GEMENI S.A.,Agro TV Moldova,În Chișinău vor fi amenajate corturi cu apă potabilă pentru cetățeni,https://agrotv.md/in-chisinau-vor-fi-amenajate-corturi-cu-apa-potabila-pentru-cetateni/
26.06.2024,neutru,1002600029473,GEMENI S.A.,Jurnal.md,În capitală vor fi instalate corturi de prim ajutor de care cetățenii vor putea beneficia în zilele de caniculă,https://www.jurnal.md/ro/news/b6caff86cec9488e/in-capitala-vor-fi-instalate-corturi-de-prim-ajutor-de-care-cetatenii-vor-putea-beneficia-in-zilele-de-canicula.html
12.06.2024,neutru,1002600029473,GEMENI S.A.,TIMPUL.MD,"FOTO O femelă de elefant a născut gemeni, un eveniment rar la această specie",https://timpul.md/articol/foto-o-femela-de-elefant-a-nascut-gemeni-un-eveniment-rar-la-aceasta-specie.html
03.07.2024,negativ,1004601004787,I.C.S. BEMOL RETAIL S.R.L.,JurnalTV,Concurență neloială pe piața petrolieră | JurnalTV.md,https://www.jurnaltv.md/news/47d51aed38996ab5/concurenta-neloiala-pe-piata-petroliera.html
03.07.2024,negativ,1004601004787,I.C.S. BEMOL RETAIL S.R.L.,ANTICORUPTIE.MD,Înțelegeri de cartel// Șase companii petroliere vor plăti amenzi de peste 480 milioane de lei,https://anticoruptie.md/ro/stiri/intelegeri-de-cartel-sase-companii-petroliere-vor-plati-amenzi-de-peste-480-milioane-de-lei
03.07.2024,negativ,1004601004787,I.C.S. BEMOL RETAIL S.R.L.,MoldStreet,Șase companii petroliere au fost amendate cu 480 milioane de lei pentru acord anticoncurențial - MoldStreet,https://www.mold-street.com/?go=news&amp;n=18555
03.07.2024,neutru,1004601004787,I.C.S. BEMOL RETAIL S.R.L.,Bizlaw,"Șase companii petroliere, amendate cu peste 480 milioane de lei pentru un acord anticoncurențial",https://www.bizlaw.md/sase-companii-petroliere-amendate-cu-peste-480-milioane-de-lei-pentru-un-acord-anticoncurential
03.07.2024,negativ,1004601004787,I.C.S. BEMOL RETAIL S.R.L.,Ziarul de Gardă,"„Dosarul petroliștilor”: sancțiuni de peste 480 de MILIOANE de lei, aplicate de Consiliul Concurenței în privința a ...",https://www.zdg.md/stiri/stiri-economice/dosarul-petrolistilor-sanctiuni-de-peste-480-de-milioane-de-lei-aplicate-de-consiliul-concurentei-in-privinta-a-sase-companii-care-comercializeaza-produse-petroliere/
03.07.2024,negativ,1004601004787,I.C.S. BEMOL RETAIL S.R.L.,ziar.md,Șase companii petroliere din țară au fost amendate cu 480 milioane de lei. Ce a constatat Consiliul Concurenței,https://ziar.md/sase-companii-petroliere-din-tara-au-fost-amendate-cu-480-milioane-de-lei-ce-a-constatat-consiliul-concurentei/
